0.016957307	-0.0133388	0.022072077	-0.00013294397	-0.052237056	-0.035130836	0.051096115	-0.016718784	-0.029139936	0.019939756	0.06133991	0.0035324802	-0.033400808	-0.01092488	-0.006983459	0.028932828
0.12327881	0.02147597	0.1332115	-0.07489782	-0.069585	-0.12786506	0.032404847	-0.066027254	0.0067411624	0.010420569	-0.085799724	-0.021956626	-0.07200164	0.024285786	-0.13559514	0.1507268
0.12904987	0.08860028	0.19568968	-0.16338417	-0.23050237	-0.13377681	-0.03034284	-0.10286204	0.042614877	0.11139916	-0.048857357	0.04644712	-0.19337668	0.09214664	-0.17362802	0.21456112
-0.4319591	-0.40129995	-0.58811593	0.35918498	0.59383404	0.41216934	0.24757129	0.38560408	-0.3120014	-0.37050706	0.27863732	0.11531052	0.5018685	-0.29618055	0.45769215	-0.54806465
0.012491453	-0.07315295	0.022188224	-0.029560518	0.022549821	0.0009921744	-0.004390709	0.043606337	-0.045087945	-0.009395609	0.059077576	0.020491771	0.04028878	0.0034532165	0.012077282	-0.017635353
0.07023726	0.012980216	0.051337983	-0.05169429	-0.027905604	-0.03423618	-0.05427988	-0.123146586	0.06264395	0.04050131	-0.05313706	-0.0048785848	-0.0685161	0.0143721355	-0.097080395	0.08233399
-0.41251346	-0.3824211	-0.53058845	0.3567705	0.44721964	0.4241008	0.3306541	0.32979324	-0.3719696	-0.3869395	0.39352444	0.2580701	0.44592077	-0.35754192	0.4316086	-0.5003023
0.012226474	0.07306579	0.06460883	-0.061936546	-0.057445794	-0.06445076	0.03478922	-0.046083003	0.017060686	0.06828952	0.02110865	0.038010996	-0.082344174	0.0030798144	-0.08077681	0.08969634
-0.38737735	-0.3956815	-0.44605836	0.3396595	0.40443873	0.3870027	0.2544643	0.27497262	-0.2765016	-0.2811126	0.30329606	0.1568949	0.4058488	-0.20586696	0.33968663	-0.4339997
-0.003760178	-0.0452818	0.016499974	0.019977948	-0.046303608	0.038674705	0.062884465	-0.016826587	-0.019614201	-0.0062126084	0.0617715	0.08187998	0.012209033	0.0099741155	-0.010451421	0.07239681
-0.491742	-0.4793352	-0.50269693	0.40394458	0.49979278	0.46919084	0.30171034	0.39462373	-0.26825836	-0.35960746	0.29571587	0.22486836	0.44486186	-0.35398018	0.44622684	-0.48655894
0.06227065	0.043151554	0.078324735	-0.040615868	-0.1595867	-0.08774467	-0.031262644	-0.065917924	0.077687554	0.083900124	-0.022339381	-0.028357508	-0.05443729	0.08117004	-0.07304774	0.10315282
-0.28439274	-0.17298642	-0.28959286	0.16361764	0.30482125	0.28158706	0.09063153	0.1805665	-0.09327097	-0.24591824	0.12980546	0.027464494	0.2935159	-0.12962629	0.1955329	-0.33615127
0.3232081	0.2901288	0.42278385	-0.30649757	-0.46361992	-0.37117735	-0.11038371	-0.2900327	0.23373026	0.24269421	-0.16471727	-0.04673599	-0.32477272	0.12650909	-0.33345824	0.36243653
0.042382162	0.016750637	0.08515079	-0.014093249	-0.07097997	-0.0028496545	-0.07082858	0.01540617	0.050925437	0.041623935	-0.06104036	-0.055187047	-0.015955074	0.07279764	-0.039328545	0.08064106
-0.0066819456	0.020891476	-0.028391832	-0.0082481345	-0.01130366	-0.0068695024	0.036817186	0.0037347574	-0.06619516	0.017940808	0.031815015	0.03010307	0.073755115	-0.052779626	0.00978533	0.02833442
0.0879444	0.04272522	0.052012783	-0.06498572	-0.11908167	-0.13021939	-0.10852047	-0.12755126	0.07980155	0.09086453	-0.06098793	-0.12331315	-0.10654173	0.055537466	-0.13313799	0.069184154
-0.030678226	-0.06275244	-0.16833745	-0.018170778	0.17184499	0.10233872	-0.043845486	-0.020364802	-0.048457395	-0.017307024	0.063742675	-0.010071553	0.09451967	-0.002367036	0.02099323	-0.10746999
0.013278019	0.0067818095	0.016375644	0.08237871	-0.002460221	0.028375035	0.10868229	0.06951873	-0.029140092	-0.01442427	0.048664186	0.17865868	-0.012547467	-0.088264115	-0.049997564	0.040680777
-0.2666041	-0.23641762	-0.3223265	0.25480786	0.31009147	0.3115541	0.118115194	0.19460934	-0.19376968	-0.2782285	0.18424273	0.10641083	0.22181018	-0.19476773	0.28400242	-0.27075514
-0.12802517	-0.09742601	-0.07716791	0.12609561	0.110998325	0.14658746	0.100956775	0.058634505	-0.11736947	-0.10174912	0.14193599	0.14044137	0.12149055	-0.09863167	0.10945476	-0.07968205
0.003731874	0.0684205	0.040760737	-0.026745822	-0.045103766	-0.015980972	-0.034466952	-0.0740336	0.05968206	-0.00036929428	-0.017506907	0.042364046	-0.032952	0.042207465	-0.06018738	0.048479978
0.05471858	0.056429155	0.07801268	-0.0036969308	-0.08271416	-0.08205343	-0.024379525	-0.016939897	0.018155318	0.049913067	0.026465023	0.01317641	-0.07972483	-0.0018525106	-0.066878	0.12507811
0.009886925	0.022074023	0.07050259	0.056987908	-0.0828267	-0.038729563	0.12550706	-0.03740992	-0.030601965	-0.022278765	0.056741484	0.062213972	-0.041023277	-0.007856229	-0.07400966	0.0992951
-0.042080395	0.015975388	-0.07508559	0.015436234	0.06523061	0.026904143	0.03635982	-0.04597152	0.017980378	-0.022031827	0.01514597	0.044645272	0.051152583	-0.0040215948	0.0009651391	0.01150429
-0.3340219	-0.35028714	-0.42818066	0.30200562	0.41392964	0.41604608	0.2247985	0.30869934	-0.25620997	-0.33095	0.31697303	0.25543424	0.3861056	-0.2828757	0.32854635	-0.34640652
-0.12475436	-0.099359974	-0.08827201	0.11768263	0.048312426	0.04074024	0.14922051	0.05364509	-0.047892597	-0.13475043	0.08953083	0.15841585	0.075266406	-0.076841615	0.06630759	-0.012610999
0.09762339	0.1565135	0.12747654	-0.08720609	-0.14573857	-0.10165464	-0.20052308	-0.062065076	0.087078854	0.10110249	-0.15186037	-0.17774212	-0.14831801	0.18347943	-0.06881647	0.047495645
0.2470766	0.23001963	0.16747384	-0.16509312	-0.21377805	-0.17620772	-0.18032447	-0.17622228	0.18653409	0.18549572	-0.23784503	-0.19789164	-0.19935273	0.20363379	-0.15102421	0.17091368
-0.27608714	-0.27748457	-0.4131798	0.2784325	0.37786624	0.32142442	0.08948116	0.22345355	-0.21197248	-0.23781437	0.17018762	0.09825159	0.25798866	-0.15356348	0.3123681	-0.32643384
-0.4720718	-0.45291534	-0.51446843	0.34754476	0.44983998	0.41655144	0.263155	0.41961637	-0.34229368	-0.39153817	0.3534413	0.2702054	0.45076963	-0.37833175	0.37461784	-0.41242576
-0.06722921	-0.03998705	-0.14474736	0.04884901	0.041999068	0.102409996	-0.023094537	0.049843147	0.031144286	-0.032446068	0.0056320997	-0.058710806	0.08772794	0.053756747	0.058494817	-0.14460526
-0.3684728	-0.37649122	-0.34052306	0.37158212	0.37942314	0.4277596	0.30110815	0.35845304	-0.39389333	-0.4148007	0.4144884	0.3334304	0.37583813	-0.3264835	0.39966708	-0.4067136
0.059541553	0.032510675	0.06720746	-0.007185106	-0.062779956	-0.005141823	-0.054172996	-0.04950799	0.06604488	0.00019856502	-0.010264379	-0.076735914	-0.069827214	0.044581536	-0.0012623146	0.06702755
0.12368902	0.14770848	0.17687768	-0.07273285	-0.17212358	-0.11635807	-0.009184255	-0.068911016	0.06716889	0.14188738	-0.09316836	-0.047730308	-0.12181757	0.026348926	-0.104986735	0.17496431
-0.13253675	-0.05573643	-0.07663775	0.084970646	0.118987165	0.08675394	0.03548466	0.053641714	0.0035145767	-0.038070302	0.029681947	-0.03353715	0.100965425	-0.037162926	0.065895	-0.06357925
-0.03595469	-0.107032776	-0.08902142	0.08987659	0.051768184	0.09036252	0.09719906	0.01087011	-0.09678176	-0.07304197	0.06095576	0.068031676	0.04301358	-0.044525757	0.03364754	-0.0645684
0.038535867	0.03582568	0.14468946	-0.040225383	-0.0776169	-0.09035251	-0.055505298	-0.04513257	0.077972546	0.046687137	-0.10375255	-0.012387151	-0.06883211	-0.00022960662	-0.104778685	0.10589489
0.29337582	0.21446764	0.3087566	-0.25761077	-0.27088213	-0.22963513	-0.13630104	-0.22785512	0.20254357	0.24929376	-0.16772921	-0.120135844	-0.31630406	0.16719139	-0.27420545	0.29511294
-0.0037682625	-0.00962395	-0.050820097	0.07199364	0.084676355	0.0029453933	0.06665577	0.01648178	-0.03202845	-0.03300408	0.07467188	0.052167922	0.033070147	-0.072268635	0.03139305	-0.031151047
-0.06779472	-0.10435059	-0.020078456	0.1005033	0.10080402	0.07228043	0.10179281	0.07370995	-0.13404033	-0.14601712	0.077157095	0.08133812	0.07506776	-0.09422446	0.058504667	-0.05950697
